timestamp,user_id,movie_id,rating
2025-02-15T01:48:06,48629,still+walking+2008,4
2025-02-15T01:48:07,18798,whiplash+2014,4
2025-02-15T01:48:08,30159,ernest++celestine+2012,5
2025-02-15T01:48:11,58519,intolerance+loves+struggle+throughout+the+ages+1916,4
2025-02-15T01:48:18,67912,the+lord+of+the+rings+the+return+of+the+king+2003,4
2025-02-15T01:48:23,23755,i_+robot+2004,4
2025-02-15T01:48:23,71959,fight+club+1999,4
2025-02-15T01:48:25,14172,the+11+commandments+2004,3
2025-02-15T01:48:25,44616,compagni+di+scuola+1988,4
2025-02-15T01:48:26,89378,titanic+1997,4
2025-02-15T01:48:26,78203,no+blade+of+grass+1970,4
2025-02-15T01:48:27,4753,into+the+woods+2014,4
2025-02-15T01:48:29,54480,the+green+mile+1999,5
2025-02-15T01:48:29,68955,nausica+of+the+valley+of+the+wind+1984,4
2025-02-15T01:48:31,15872,the+awful+truth+1937,4
2025-02-15T01:48:32,97487,tracy+morgan+black++blue+2010,5
2025-02-15T01:48:32,76071,wintersleepers+1997,3
2025-02-15T01:48:34,17195,cooking+up+dreams+2009,4
2025-02-15T01:48:37,64645,the+champ+1931,3
2025-02-15T01:48:37,58953,shadows+of+forgotten+ancestors+1965,4
2025-02-15T01:48:38,96188,hunted+city+1979,4
2025-02-15T01:48:40,70098,black+water+2007,3
2025-02-15T01:48:46,87351,night+passage+1957,4
2025-02-15T01:48:48,93192,bringing+down+the+house+2003,3
2025-02-15T01:48:49,95355,the+birds+1963,4
2025-02-15T01:48:51,65013,dots+1940,4
2025-02-15T01:48:51,68935,anita+2013,3
2025-02-15T01:48:53,28619,amadeus+1984,4
2025-02-15T01:48:56,94620,griffin++phoenix+2006,5
2025-02-15T01:48:58,65149,ice+age+dawn+of+the+dinosaurs+2009,4
2025-02-15T01:49:01,21744,the+shawshank+redemption+1994,4
2025-02-15T01:49:01,100654,dudley+do-right+1999,2
2025-02-15T01:49:03,38168,happy+here+and+now+2002,4
2025-02-15T01:49:05,67374,flags+of+our+fathers+2006,4
2025-02-15T01:49:07,74399,farewell_+my+lovely+1975,4
2025-02-15T01:49:13,104449,pinocchio+1940,3
2025-02-15T01:49:13,43627,snow+white+and+the+seven+dwarfs+1937,3
2025-02-15T01:49:14,44902,wreck-it+ralph+2012,4
2025-02-15T01:49:15,66304,imitation+of+life+1959,4
2025-02-15T01:49:17,23025,iron+man+2008,4
2025-02-15T01:49:18,91777,pinocchio+1940,3
2025-02-15T01:51:05,2867,eastern+drift+2010,4
2025-02-15T01:51:06,103824,12+angry+men+1957,4
2025-02-15T01:51:07,16423,guardians+of+the+galaxy+2014,4
2025-02-15T01:51:08,7069,the+gods+must+be+crazy+1980,4
2025-02-15T01:51:12,77004,elephant+boy+1937,4
2025-02-15T01:51:17,84583,tynn+tarmoa+2009,3
2025-02-15T01:51:17,102185,cherish+2002,5
2025-02-15T01:51:18,60234,to+be+or+not+to+be+1942,4
2025-02-15T01:51:20,4457,tolable+david+1921,4
2025-02-15T01:51:23,272,as+tears+go+by+1988,3
2025-02-15T01:51:24,72075,the+place+beyond+the+pines+2013,3
2025-02-15T01:51:27,48447,key+largo+1948,3
2025-02-15T01:51:33,15490,craigs+wife+1936,4
2025-02-15T01:51:35,95206,harry+potter+and+the+deathly+hallows+part+1+2010,3
2025-02-15T01:51:35,19888,district+b13+2004,3
2025-02-15T01:51:39,92050,the+red+and+the+white+1967,4
2025-02-15T01:51:45,89086,shadowing+the+third+man+2004,5
2025-02-15T01:51:47,96926,despicable+me+2010,4
2025-02-15T01:51:48,34559,barefoot+2014,2
2025-02-15T01:51:49,42945,kon-tiki+1950,4
2025-02-15T01:51:50,23021,after+image+2001,3
2025-02-15T01:51:51,95573,black+sabbath+1963,4
2025-02-15T01:51:52,51674,they+might+be+giants+1971,3
2025-02-15T01:51:53,77501,the+goonies+1985,4
2025-02-15T01:51:54,23027,despicable+me+2010,4
2025-02-15T01:51:56,25919,eye+of+god+1997,4
2025-02-15T01:52,103308,the+blade+1995,4
2025-02-15T01:52:01,32760,force+of+evil+1948,3
2025-02-15T01:52:05,83968,dinosaurus+1960,3
2025-02-15T01:52:09,63481,the+secret+world+of+arrietty+2010,4
2025-02-15T01:52:10,18616,quicksilver+1986,4
2025-02-15T01:52:11,67650,clash+of+the+titans+1981,4
2025-02-15T01:52:17,53077,kikis+delivery+service+1989,4
2025-02-15T01:52:18,104154,fight+club+1999,4
2025-02-15T01:52:24,63467,harry+potter+and+the+deathly+hallows+part+2+2011,4
2025-02-15T01:52:24,63626,legend+no.+17+2013,4
2025-02-15T01:52:28,58466,a+decade+under+the+influence+2003,3
2025-02-15T01:52:28,58381,indiana+jones+and+the+last+crusade+1989,4
2025-02-15T01:52:28,3623,the+crucible+1996,4
2025-02-15T01:52:31,60298,just+like+a+woman+2012,4
2025-02-15T01:52:33,11924,the+hobbit+an+unexpected+journey+2012,4
2025-02-15T01:52:33,16699,farewell_+my+queen+2012,2
2025-02-15T01:52:34,29817,the+matrix+1999,4
2025-02-15T01:52:35,33620,poseidon+2006,3
2025-02-15T01:52:38,30863,shrek+2001,4
2025-02-15T01:52:42,16420,the+hidden+face+2011,4
2025-02-15T01:52:45,56232,jay+and+silent+bob+strike+back+2001,4
2025-02-15T01:52:50,109455,seven+brides+for+seven+brothers+1954,3
2025-02-15T01:52:51,6629,tombstone+1993,5
2025-02-15T01:52:53,100886,toy+story+3+2010,4
2025-02-15T01:52:56,44200,mega+shark+vs.+crocosaurus+2010,3
2025-02-15T01:52:57,62201,pride+2014,4
2025-02-15T01:52:58,87766,missing+1982,4
2025-02-15T01:52:59,6266,bye+bye+brasil+1980,3
2025-02-15T01:53,29459,dance_+girl_+dance+1940,3
2025-02-15T01:53,60595,heavy+metal+1981,3
2025-02-15T01:53:01,65976,how+to+train+your+dragon+2010,3
2025-02-15T01:53:02,74879,temptation+of+a+monk+1993,3
2025-02-15T01:53:03,74363,grease+1978,5
2025-02-15T01:53:04,46303,the+only+son+1936,3
2025-02-15T01:49:25,24081,pushing+hands+1992,5
2025-02-15T01:49:28,63090,white+night+wedding+2008,3
2025-02-15T01:49:30,89801,on+a+clear+day+2005,3
2025-02-15T01:49:33,38071,late+marriage+2001,4
2025-02-15T01:49:34,101740,w.r.+-+mysteries+of+the+organism+1971,3
2025-02-15T01:49:34,2204,clown+2014,4
2025-02-15T01:49:35,64223,the+black+power+mixtape+1967-1975+2011,4
2025-02-15T01:49:35,74990,aliens+1986,4
2025-02-15T01:49:35,22550,the+farmers+daughter+1947,2
2025-02-15T01:49:37,92134,daffy+ducks+quackbusters+1988,3
2025-02-15T01:49:38,62614,from+the+journals+of+jean+seberg+1995,4
2025-02-15T01:49:39,72530,such+a+long+journey+1998,4
2025-02-15T01:49:42,21924,brazilian+western+2013,4
2025-02-15T01:49:44,7553,dinner+at+eight+1933,4
2025-02-15T01:49:50,52573,journey+to+portugal+2011,3
2025-02-15T01:49:50,2630,iron+man+2008,5
2025-02-15T01:49:51,34431,semi-tough+1977,3
2025-02-15T01:49:52,32730,paperman+2012,4
2025-02-15T01:49:53,97667,the+way+to+the+stars+1945,4
2025-02-15T01:49:56,37322,deep+rising+1998,2
2025-02-15T01:50:01,1052,i+hate+myself++2013,2
2025-02-15T01:50:01,12367,wings+of+desire+1987,3
2025-02-15T01:50:02,25027,mutiny+on+the+bounty+1962,3
2025-02-15T01:50:02,98224,marvin+hamlisch+what+he+did+for+love+2013,4
2025-02-15T01:50:03,75096,because+of+winn-dixie+2005,2
2025-02-15T01:50:05,850,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,3
2025-02-15T01:50:10,83518,fearless+2006,4
2025-02-15T01:50:15,75302,the+curse+of+the+were-rabbit+2005,3
2025-02-15T01:50:15,51924,reservoir+dogs+1992,4
2025-02-15T01:50:17,109491,hollywood+canteen+1944,4
2025-02-15T01:50:17,42034,toy+story+1995,5
2025-02-15T01:50:20,76154,inception+2010,5
2025-02-15T01:50:20,28896,carancho+2010,4
2025-02-15T01:50:22,5890,brain+damage+1988,3
2025-02-15T01:50:25,29522,summer+storm+2004,4
2025-02-15T01:50:27,106104,margot+at+the+wedding+2007,3
2025-02-15T01:50:27,6150,the+boy+friend+1971,3
2025-02-15T01:50:28,35803,cra+cuervos+1975,4
2025-02-15T01:50:36,58855,step+up+all+in+2014,3
2025-02-15T01:50:37,2191,little+manhattan+2005,3
2025-02-15T01:50:38,74006,re-cycle+2006,3
2025-02-15T01:50:42,106883,carlos+2010,5
2025-02-15T01:50:42,90924,goodbye_+mr.+chips+1969,4
2025-02-15T01:50:42,97055,hercules+1997,4
2025-02-15T01:50:43,109188,five+star+final+1931,4
2025-02-15T01:50:44,60273,frontier+of+the+dawn+2008,3
2025-02-15T01:50:48,79542,long+days+journey+into+night+1962,4
2025-02-15T01:50:50,9157,destruction+force+1977,2
2025-02-15T01:50:51,109892,possible+loves+2001,3
2025-02-15T01:50:54,106126,love+and+anarchy+1973,3
2025-02-15T01:50:54,106429,fanny++alexander+1982,4
2025-02-15T01:50:57,41499,dumb+and+dumber+1994,4
2025-02-15T01:50:57,72724,saint+seiya+legend+of+sanctuary+2014,5
2025-02-15T01:50:58,14109,seven+samurai+1954,5
2025-02-15T01:50:58,97248,the+incredibles+2004,3
2025-02-15T01:50:59,36309,aladdin+1992,4
2025-02-15T01:50:59,95169,the+dark+knight+2008,5
2025-02-15T01:51:06,27077,the+champ+1931,3
2025-02-15T01:51:09,98172,fist+of+the+north+star+1986,4
2025-02-15T01:51:10,68583,the+cat+returns+2002,5
2025-02-15T01:51:11,106803,rocknrolla+2008,4
2025-02-15T01:51:11,46965,iron+man+2+2010,4
2025-02-15T01:51:13,69787,men+in+black+ii+2002,3
2025-02-15T01:51:15,73003,lust+for+love+2014,4
2025-02-15T01:51:15,89940,spider-man+3+2007,3
2025-02-15T01:51:19,61264,rudderless+2014,3
2025-02-15T01:53:08,37177,contraband+1940,3
2025-02-15T01:53:23,15309,summer+rental+1985,3
2025-02-15T01:53:24,8806,star+wars+1977,4
2025-02-15T01:53:26,101443,kidnapping_+caucasian+style+1967,4
2025-02-15T01:53:27,2392,louise+brooks+looking+for+lulu+1998,3
2025-02-15T01:53:28,7991,the+hobbit+an+unexpected+journey+2012,4
2025-02-15T01:53:40,3340,harry+potter+and+the+chamber+of+secrets+2002,5
2025-02-15T01:53:43,38476,the+lord+of+the+rings+the+two+towers+2002,4
2025-02-15T01:53:50,76204,the+two+faces+of+january+2014,3
2025-02-15T01:53:52,107360,helen+2009,4
2025-02-15T01:53:52,75100,trancers+1984,4
2025-02-15T01:53:52,62599,star+wars+1977,4
2025-02-15T01:53:53,27534,mad+love+1921,3
2025-02-15T01:53:56,80576,harry+potter+and+the+deathly+hallows+part+2+2011,4
2025-02-15T01:53:58,103166,paperback+romance+1994,4
2025-02-15T01:53:59,463,on+the+other+side+of+the+tracks+2012,4
2025-02-15T01:54:02,92890,the+magician+1958,3
2025-02-15T01:54:09,38209,rocks+2003,5
2025-02-15T01:54:12,59527,hen+hop+1942,3
2025-02-15T01:54:14,62752,the+omen+1976,5
2025-02-15T01:54:23,30611,one+flew+over+the+cuckoos+nest+1975,5
2025-02-15T01:54:31,22943,marie+antoinette+2006,3
2025-02-15T01:54:32,85502,confidence+girl+1952,5
2025-02-15T01:54:33,54736,shrek+2001,4
2025-02-15T01:54:36,104517,cloudy+with+a+chance+of+meatballs+2009,5
2025-02-15T01:54:38,98808,sleeping+beauty+1959,4
2025-02-15T01:54:39,91099,fight+club+1999,4
2025-02-15T01:54:39,55580,x-men+2000,3
2025-02-15T01:54:42,55676,assassination+games+2011,3
2025-02-15T01:54:44,76406,dogs+1976,4
2025-02-15T01:54:46,77137,predator+1987,4
2025-02-15T01:54:49,79741,frank+herberts+children+of+dune+2003,4
2025-02-15T01:54:50,104698,my+neighbor+totoro+1988,4
2025-02-15T01:54:50,106166,master+of+the+house+1925,4
2025-02-15T01:54:52,62128,children+underground+2001,4
2025-02-15T01:54:53,57756,kill+bill+vol.+1+2003,4
2025-02-15T01:54:57,16317,ghostbusters+1984,5
2025-02-15T01:55,76497,spirited+away+2001,5
2025-02-15T01:55:02,65885,spirited+away+2001,5
2025-02-15T01:55:03,96517,the+dark+knight+2008,4
2025-02-15T01:55:04,33150,ordet+1955,4
2025-02-15T01:51:21,108920,the+winning+season+2009,4
2025-02-15T01:51:23,99584,bowling+for+columbine+2002,3
2025-02-15T01:51:25,55262,die+hard+1988,4
2025-02-15T01:51:25,108371,masculin+fminin+1966,4
2025-02-15T01:51:31,46839,amuck+1972,3
2025-02-15T01:51:31,70375,forbidden+planet+1956,4
2025-02-15T01:51:33,68088,jack-jack+attack+2004,4
2025-02-15T01:51:35,90730,superbad+2007,5
2025-02-15T01:51:38,97,adjust+your+tracking+the+untold+story+of+the+vhs+collector+2013,3
2025-02-15T01:51:39,36483,the+equalizer+2014,4
2025-02-15T01:51:41,49633,torso+1973,4
2025-02-15T01:51:42,93180,savannah+smiles+1982,4
2025-02-15T01:51:42,13993,insomnia+2002,4
2025-02-15T01:51:42,47905,rockabilly+vampire+1996,4
2025-02-15T01:51:44,34785,rings+2005,4
2025-02-15T01:51:44,29667,rage+of+honor+1987,3
2025-02-15T01:51:46,98954,princess+mononoke+1997,4
2025-02-15T01:51:47,78830,the+hurt+locker+2008,4
2025-02-15T01:51:48,71646,toy+story+1995,4
2025-02-15T01:51:50,94222,the+end+of+the+line+2009,3
2025-02-15T01:51:51,62304,alfie+1966,4
2025-02-15T01:51:53,37333,two+family+house+2000,3
2025-02-15T01:51:56,57631,aliens+1986,4
2025-02-15T01:51:57,106291,harry+potter+and+the+philosophers+stone+2001,3
2025-02-15T01:51:57,38212,megamind+2010,4
2025-02-15T01:52,49669,benjamin+blmchen+-+seine+schnsten+abenteuer+2006,2
2025-02-15T01:52:01,30849,one+flew+over+the+cuckoos+nest+1975,5
2025-02-15T01:52:02,78884,i_+robot+2004,3
2025-02-15T01:52:03,51308,smile+1975,4
2025-02-15T01:52:16,98326,hellyys+1972,4
2025-02-15T01:52:16,1087,a+few+good+men+1992,3
2025-02-15T01:52:22,103951,casablanca+express+1989,3
2025-02-15T01:52:30,34225,the+mysterious+geographic+explorations+of+jasper+morello+2005,3
2025-02-15T01:52:33,47206,howls+moving+castle+2004,4
2025-02-15T01:52:39,17348,harry+potter+and+the+half-blood+prince+2009,3
2025-02-15T01:52:42,15602,how+to+train+your+dragon+2010,4
2025-02-15T01:52:46,45337,goldengirl+1979,3
2025-02-15T01:52:47,58956,the+maze+runner+2014,3
2025-02-15T01:52:50,35066,dude_+wheres+my+car+2000,3
2025-02-15T01:52:54,70672,dark+habits+1983,3
2025-02-15T01:52:54,106910,batman+mystery+of+the+batwoman+2003,3
2025-02-15T01:52:57,21897,the+bucket+list+2007,3
2025-02-15T01:52:59,33299,waltzes+from+vienna+1934,2
2025-02-15T01:53:01,104634,the+polar+express+2004,3
2025-02-15T01:53:02,62408,the+imitation+game+2014,4
2025-02-15T01:53:04,34512,egg+2007,3
2025-02-15T01:53:04,22492,night+and+fog+1955,3
2025-02-15T01:53:04,11964,kikis+delivery+service+1989,3
2025-02-15T01:53:06,46417,charlie+chan+at+the+olympics+1937,4
2025-02-15T01:53:07,34679,pom+poko+1994,4
2025-02-15T01:53:08,5118,backbeat+1994,4
2025-02-15T01:53:10,46419,ray+2004,3
2025-02-15T01:53:11,12775,for+whom+the+bell+tolls+1943,4
2025-02-15T01:53:13,44056,se7en+1995,5
2025-02-15T01:53:16,81428,champagne+for+caesar+1950,4
2025-02-15T01:53:18,58313,the+life+and+times+of+judge+roy+bean+1972,3
2025-02-15T01:55:05,95868,end+of+watch+2012,4
2025-02-15T01:55:07,57952,the+equalizer+2014,4
2025-02-15T01:55:08,58816,santa+claus+is+a+stinker+1982,4
2025-02-15T01:55:12,6836,flags+of+our+fathers+2006,5
2025-02-15T01:55:13,11178,the+soul+of+bread+2012,3
2025-02-15T01:55:17,95549,interstellar+2014,4
2025-02-15T01:55:20,7039,milk+2008,3
2025-02-15T01:55:20,48974,kitchen+stories+2003,5
2025-02-15T01:55:21,40595,much+ado+about+nothing+2012,3
2025-02-15T01:55:24,7582,kicking+and+screaming+1995,3
2025-02-15T01:55:27,38279,guardians+of+the+galaxy+2014,4
2025-02-15T01:55:30,70095,the+boss+of+it+all+2006,4
2025-02-15T01:55:31,105694,hard+times+1975,4
2025-02-15T01:55:34,59726,terminator+2+judgment+day+1991,5
2025-02-15T01:55:37,62972,the+codes+of+gender+2010,4
2025-02-15T01:55:37,65309,juice+1992,3
2025-02-15T01:55:39,87813,the+cat+returns+2002,4
2025-02-15T01:55:42,29247,trust+1990,3
2025-02-15T01:55:46,64491,parents+1989,3
2025-02-15T01:55:46,52266,x-men+days+of+future+past+2014,4
2025-02-15T01:55:47,100932,all+about+eve+1950,4
2025-02-15T01:55:47,25559,one+flew+over+the+cuckoos+nest+1975,4
2025-02-15T01:55:47,21756,dumb+and+dumber+1994,5
2025-02-15T01:55:54,73311,pulp+fiction+1994,5
2025-02-15T01:55:59,34937,back+to+the+future+1985,4
2025-02-15T01:56:03,60788,white+mane+1953,4
2025-02-15T01:56:03,107214,forced+to+kill+1994,3
2025-02-15T01:56:03,88780,oculus+2013,4
2025-02-15T01:56:05,25626,houdini+2014,5
2025-02-15T01:56:07,88166,a+bugs+life+1998,4
2025-02-15T01:56:07,30649,mesmerized+1985,4
2025-02-15T01:56:09,31280,amer+2009,4
2025-02-15T01:56:11,25281,underground+1995,5
2025-02-15T01:56:13,81266,the+referees+2009,4
2025-02-15T01:56:14,109389,muriel_+or+the+time+of+return+1963,4
2025-02-15T01:56:19,83184,homecoming+2009,2
2025-02-15T01:56:21,42895,made+in+dagenham+2010,3
2025-02-15T01:56:22,15137,making+love+1982,3
2025-02-15T01:56:22,79388,i+shot+andy+warhol+1996,4
2025-02-15T01:56:22,22824,the+puppetmaster+1993,4
2025-02-15T01:56:26,41165,spirited+away+2001,3
2025-02-15T01:56:30,84738,troy+2004,3
2025-02-15T01:56:32,95252,cows+1992,4
2025-02-15T01:56:32,60869,side+by+side+2012,4
2025-02-15T01:56:32,103790,the+canyon+2009,3
2025-02-15T01:56:34,82127,mortuary+2005,4
2025-02-15T01:56:36,104845,last+train+from+gun+hill+1959,4
2025-02-15T01:56:37,68112,american+dream+1990,3
2025-02-15T01:56:41,50073,the+lord+of+the+rings+the+return+of+the+king+2003,3
2025-02-15T01:56:43,33648,a+coffee+in+berlin+2012,5
2025-02-15T01:56:44,13848,the+good_+the+bad+and+the+ugly+1966,4
2025-02-15T01:56:47,75261,harry+potter+and+the+deathly+hallows+part+2+2011,5
2025-02-15T01:56:51,94591,love+and+death+on+long+island+1997,4
2025-02-15T01:56:51,64932,the+day+of+the+jackal+1973,4
2025-02-15T01:56:53,10784,master+and+commander+the+far+side+of+the+world+2003,5
2025-02-15T01:57:02,32975,the+boys+1962,4
2025-02-15T01:57:04,61653,indiana+jones+and+the+last+crusade+1989,3
2025-02-15T01:53:25,48694,morgan+a+suitable+case+for+treatment+1966,4
2025-02-15T01:53:26,82514,interstellar+2014,4
2025-02-15T01:53:28,99910,aurora+2011,5
2025-02-15T01:53:30,62725,anzio+1968,3
2025-02-15T01:53:30,33472,better+off+dead...+1985,4
2025-02-15T01:53:35,70547,forces+of+nature+1999,2
2025-02-15T01:53:35,91616,ruby+sparks+2012,4
2025-02-15T01:53:43,17232,constantine+2005,4
2025-02-15T01:53:45,9442,the+town+2010,4
2025-02-15T01:53:46,43948,stonehearst+asylum+2014,3
2025-02-15T01:53:50,16796,keoma+1976,4
2025-02-15T01:53:50,40711,megamind+2010,3
2025-02-15T01:53:51,2463,i+give+it+a+year+2013,4
2025-02-15T01:53:51,14798,nils+karlsson+pyssling+1990,4
2025-02-15T01:53:52,72375,batman+begins+2005,4
2025-02-15T01:53:52,58793,ramona+and+beezus+2010,4
2025-02-15T01:53:54,62650,the+gilded+cage+2013,3
2025-02-15T01:53:55,37344,e.t.+the+extra-terrestrial+1982,3
2025-02-15T01:53:55,2326,strings+2004,4
2025-02-15T01:53:57,24412,the+living+desert+1953,3
2025-02-15T01:53:58,214,the+dark+knight+rises+2012,4
2025-02-15T01:54:05,45188,the+aristocats+1970,4
2025-02-15T01:54:08,45211,our+song+2000,3
2025-02-15T01:54:12,41013,avatar+2009,4
2025-02-15T01:54:14,88438,bill+bailey+tinselworm+2008,3
2025-02-15T01:54:14,61057,the+inner+life+of+martin+frost+2007,4
2025-02-15T01:54:16,52203,the+wolf+of+wall+street+2013,4
2025-02-15T01:54:18,2061,toy+story+1995,5
2025-02-15T01:54:19,107048,the+fast+and+the+furious+2001,5
2025-02-15T01:54:20,87665,buck+2011,4
2025-02-15T01:54:22,71590,speed+racer+2008,4
2025-02-15T01:54:23,20726,ghostbusters+1984,4
2025-02-15T01:54:34,78256,for+a+few+dollars+more+1965,4
2025-02-15T01:54:34,36014,the+vanishing+1988,5
2025-02-15T01:54:35,28195,the+princess+diaries+2+royal+engagement+2004,3
2025-02-15T01:54:35,31278,life+of+pi+2012,3
2025-02-15T01:54:37,34448,spirited+away+2001,4
2025-02-15T01:54:42,61766,sleep+dealer+2008,5
2025-02-15T01:54:44,51007,the+hunger+games+mockingjay+-+part+1+2014,3
2025-02-15T01:54:45,7154,forrest+gump+1994,4
2025-02-15T01:54:45,63401,the+dark+knight+rises+2012,3
2025-02-15T01:54:45,40064,green+street+hooligans+2+2009,3
2025-02-15T01:54:49,102055,goodfellas+1990,5
2025-02-15T01:54:53,8530,the+best+man+1997,3
2025-02-15T01:54:59,89712,tipping+the+velvet+2002,4
2025-02-15T01:54:59,74234,distant+2002,3
2025-02-15T01:55:01,106874,ruby++quentin+2003,4
2025-02-15T01:55:02,85865,howls+moving+castle+2004,5
2025-02-15T01:55:03,103382,the+princess+and+the+frog+2009,3
2025-02-15T01:55:11,17447,synchromy+1971,3
2025-02-15T01:55:14,42275,assault+on+precinct+13+2005,4
2025-02-15T01:55:15,104743,how+to+train+your+dragon+2+2014,4
2025-02-15T01:55:16,48904,the+imitation+game+2014,3
2025-02-15T01:55:18,106200,one+hundred+and+one+dalmatians+1961,4
2025-02-15T01:55:20,61014,bye+bye+love+1995,3
2025-02-15T01:55:20,32208,the+gorilla+1939,3
2025-02-15T01:57:05,37965,the+day+the+earth+stood+still+1951,4
2025-02-15T01:57:09,33590,geronimo+an+american+legend+1993,3
2025-02-15T01:57:10,55446,parineeta+2005,4
2025-02-15T01:57:13,35080,alien+1979,5
2025-02-15T01:57:16,44875,up+2009,5
2025-02-15T01:57:18,32974,dsire+1954,3
2025-02-15T01:57:19,1277,the+incredibles+2004,4
2025-02-15T01:57:22,70447,3+bad+men+1926,4
2025-02-15T01:57:23,81816,the+animal+kingdom+1932,3
2025-02-15T01:57:26,73161,nightwatching+2007,4
2025-02-15T01:57:27,47454,the+lion+king+1994,3
2025-02-15T01:57:27,6612,the+sorrow+and+the+pity+1969,5
2025-02-15T01:57:30,44538,one+flew+over+the+cuckoos+nest+1975,4
2025-02-15T01:57:32,25785,prophets+prey+2015,4
2025-02-15T01:57:34,13641,big+hero+6+2014,4
2025-02-15T01:57:35,5616,the+man+who+knew+too+much+1956,4
2025-02-15T01:57:36,59819,fantasma+2006,4
2025-02-15T01:57:36,91258,trainspotting+1996,4
2025-02-15T01:57:37,97704,nausica+of+the+valley+of+the+wind+1984,4
2025-02-15T01:57:39,54261,hello_+dolly+1969,3
2025-02-15T01:57:46,83263,the+jane+austen+book+club+2007,3
2025-02-15T01:57:52,68640,phantom+1922,4
2025-02-15T01:58,7706,men+in+black+1997,3
2025-02-15T01:58:01,55968,last+stop+174+2008,4
2025-02-15T01:58:04,35206,nostalgia+1983,5
2025-02-15T01:58:07,67133,maggie+simpson+in+the+longest+daycare+2012,4
2025-02-15T01:58:07,31539,comic-con+episode+iv+a+fans+hope+2011,5
2025-02-15T01:58:10,97709,elephant+white+2011,2
2025-02-15T01:58:12,72442,the+brass+legend+1956,2
2025-02-15T01:58:12,86400,monty+python+and+the+holy+grail+1975,4
2025-02-15T01:58:13,79264,dead+man+1995,5
